,artwork_url,caption,commentable,comment_count,created_at,description,downloadable,download_count,duration,full_duration,embeddable_by,genre,has_downloads_left,id,kind,label_name,last_modified,license,likes_count,permalink,permalink_url,playback_count,public,purchase_title,purchase_url,release_date,reposts_count,secret_token,sharing,state,streamable,tag_list,title,track_format,uri,urn,user_id,visuals,waveform_url,display_date,station_urn,station_permalink,track_authorization,monetization_model,policy
123,https://i1.sndcdn.com/artworks-000482930790-xv13wn-large.jpg,,True,1.0,2019-02-04T09:06:56Z,pepsi man classic game,False,0.0,187498,187498,all,Electronic,False,569831139,track,,2021-07-29T22:28:27Z,all-rights-reserved,7.0,cherry-pepsi-zaycevnet,https://soundcloud.com/vlad-sokolov-460068438/cherry-pepsi-zaycevnet,92.0,True,,,,3,,public,finished,True,Disco,Cherry Pepsi (zaycev.net),single-track,https://api.soundcloud.com/tracks/569831139,soundcloud:tracks:569831139,583525323,,https://wave.sndcdn.com/4PlSvAl7yhUI_m.json,2019-02-04T09:06:56Z,soundcloud:system-playlists:track-stations:569831139,track-stations:569831139,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjRlNzU0NTRkLWU1MTMtNGQzYi05OTE1LTFmY2I2ZTZmNDM4OSIsImlhdCI6MTYzNjExMTUzMn0.7Jzre_FvBjblLxrUyhmSPcC7VMbkTAVkF4fcWjWzJfw,BLACKBOX,MONETIZE
124,https://i1.sndcdn.com/artworks-GjHQHyESqejv7Cv0-ljuPpg-large.jpg,,True,2.0,2021-01-10T18:48:56Z,This is my Entry for The Drum And Bass Awards 2021,True,0.0,1806785,1806785,all,Drum & Bass,True,963069436,track,,2021-01-10T18:50:55Z,all-rights-reserved,6.0,infinity-dj-mc-entry-for-the-drum-and-bass-awards-dj-mc-comp-2021,https://soundcloud.com/djmc-infinity/infinity-dj-mc-entry-for-the-drum-and-bass-awards-dj-mc-comp-2021,43.0,True,,,,2,,public,finished,True,djcomp,Infinity DJ MC Entry For The Drum And Bass Awards Dj Mc Comp 2021,single-track,https://api.soundcloud.com/tracks/963069436,soundcloud:tracks:963069436,1186549,,https://wave.sndcdn.com/SSumkDdG16tl_m.json,2021-01-10T18:48:56Z,soundcloud:system-playlists:track-stations:963069436,track-stations:963069436,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjRmY2VjMTk4LTAwNWEtNGU0Yi05YzI5LTY3ODJiZTgwOWY5YiIsImlhdCI6MTYzNjExMTUzMn0.OwQF1C4fOyAZNVm6_Y-norpSiGb-hYzVozB0rHuO8zw,NOT_APPLICABLE,ALLOW
125,https://i1.sndcdn.com/artworks-XOyVYuRV55BHMl4i-Ryk0GQ-large.jpg,,True,0.0,2020-12-30T16:19:59Z,This is i mix i did 30.12.2020,True,1.0,3848986,3848986,all,Drum & Bass,True,956536549,track,,2020-12-30T16:24:00Z,all-rights-reserved,2.0,infinity-dj-mc-metalheadz-vs-fullcycle-2020-mix,https://soundcloud.com/djmc-infinity/infinity-dj-mc-metalheadz-vs-fullcycle-2020-mix,9.0,True,,,,0,,public,finished,True,metalheadz fullcycle Goldie Ronisize,Infinity DJ MC Metalheadz Vs Fullcycle 2020 Mix,single-track,https://api.soundcloud.com/tracks/956536549,soundcloud:tracks:956536549,1186549,,https://wave.sndcdn.com/tgsoyrUrXikJ_m.json,2020-12-30T16:19:59Z,soundcloud:system-playlists:track-stations:956536549,track-stations:956536549,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjhlNTFjNjRlLTM0NWItNDMwNi05Mjc3LTQ0ZjJiZDM1ZGE5YSIsImlhdCI6MTYzNjExMTUzMn0.A9nvg2gx960DHZTs4lgb9fcWgszbjrim722ooXPx5mw,NOT_APPLICABLE,ALLOW
126,https://i1.sndcdn.com/artworks-f2ZtXAb0weYwEJVo-DeyPiA-large.jpg,,True,11.0,2021-03-09T20:56:08Z,"20 minute mini mix for TekDevil events- minimal, footwork/jungle and liquid",True,3.0,1049940,1049940,all,Drum & Bass,True,1003224178,track,,2021-03-13T10:28:05Z,all-rights-reserved,36.0,tekdevil-events-promo-mini-mixwav,https://soundcloud.com/user-658586971/tekdevil-events-promo-mini-mixwav,298.0,True,,,,4,,public,finished,True,,March Mini Mix,single-track,https://api.soundcloud.com/tracks/1003224178,soundcloud:tracks:1003224178,798675694,,https://wave.sndcdn.com/Io9db3Z6oCPx_m.json,2021-03-09T20:56:08Z,soundcloud:system-playlists:track-stations:1003224178,track-stations:1003224178,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNjExMTUzM30.WDuDLm7bOp2s-Y8q-KquD8zUIQ0vIMJ_8qtEbqP-iMQ,NOT_APPLICABLE,ALLOW
127,https://i1.sndcdn.com/artworks-JHGYQy6Im32ohENx-y55yHQ-large.jpg,,True,287.0,2020-12-27T10:45:15Z,"FREE DOWNLOAD - New Jump Up Banger by Global Brockout!! Download for Free for a Limited Time Before It's Released!!
Download Link: https://hypeddit.com/track/2iom8m

Stream Our Music On Spotify: bit.ly/GloBrock

Enjoy!!",False,0.0,277264,277264,all,Drum & Bass,False,954810706,track,Riddims2Dance2,2021-09-15T05:44:14Z,all-rights-reserved,782.0,withoutwarning,https://soundcloud.com/globalbrockout/withoutwarning,70774.0,True,FREE DOWNLOAD CLICK!!,https://hypeddit.com/track/2iom8m,,295,,public,finished,True,"DnB D&B Bass ""Drum & Bass"" DrumNBass Jungle ""Global Brockout"" ""Jump Up"" Drums Bassline Free Vibes Edm Roller ""Free Download"" Uk Germany Austria Belgium Netherlands Canada Perth ""Dance & EDM"" Tomorrowland Hospitality ""Let It Roll"" Rave ""Breakin Science""",Without Warning [FREE DOWNLOAD] 🔥🔥,single-track,https://api.soundcloud.com/tracks/954810706,soundcloud:tracks:954810706,10796759,,https://wave.sndcdn.com/vRFWgeJjp1SG_m.json,2020-12-27T10:45:15Z,soundcloud:system-playlists:track-stations:954810706,track-stations:954810706,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjYzYjIxMjE3LWRmOTQtNDM4OS04N2FlLWZkZDU0NzZmYmFmYSIsImlhdCI6MTYzNjExMTUzM30.Bm2rIXoLMxc8IOYuI_ULuQMeVr9O9uadPnDZKfs0GK4,BLACKBOX,MONETIZE
128,https://i1.sndcdn.com/artworks-9Zg53YSUVWzPXs2Y-pgXwfQ-large.jpg,Download Link: https://hypeddit.com/track/x3yt01,True,157.0,2020-11-12T21:56:24Z,"FREE DOWNLOAD - Previously Released by Global Brockout, Download for Free for a Limited Time!!  Download Link: https://hypeddit.com/track/x3yt01

Stream Our Music On Spotify: https://bit.ly/GloBrock 

Enjoy!!",False,1.0,327262,327262,all,Drum & Bass,False,928233067,track,,2021-08-06T02:33:18Z,all-rights-reserved,607.0,global-brockout-1,https://soundcloud.com/globalbrockout/global-brockout-1,51203.0,True,FREE DOWNLOAD CLICK!!,https://hypeddit.com/track/x3yt01,,269,,public,finished,True,"DnB D&B Bass ""Drum & Bass"" DrumNBass Jungle ""Global Brockout"" ""Jump Up"" ""Ragga Twins"" Drums Free vibes Edm Roller ""Free Download"" Uk Germany Austria Belgium Canada Perth ""Dance & EDM"" tomorrowland Rave",Global Brockout (w Ragga Twins)[FREE DOWNLOAD] 🔥🔥,single-track,https://api.soundcloud.com/tracks/928233067,soundcloud:tracks:928233067,10796759,,https://wave.sndcdn.com/nwjqRN45bR2J_m.json,2020-11-16T20:06:45Z,soundcloud:system-playlists:track-stations:928233067,track-stations:928233067,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjQ5OTMyY2Y2LTYzODMtNDA0Ny04YzU2LTBhMzExOTUxNGQ3ZSIsImlhdCI6MTYzNjExMTUzM30.p64N4fGRtM9n7gBero9WtFkcjaqyHETyGheUkCCHAbs,BLACKBOX,MONETIZE
129,https://i1.sndcdn.com/artworks-tf45CGlLTpYS-0-large.jpg,,True,1.0,2021-03-17T16:18:39Z,,False,0.0,312738,312738,all,Dance,False,1009869109,track,Horus Music Limited,2021-03-18T06:03:24Z,all-rights-reserved,0.0,need-it,https://soundcloud.com/globalbrockout/need-it,2.0,True,,,2020-07-09T00:00:00Z,1,,public,finished,True,"""Drum and Bass""",Need It,single-track,https://api.soundcloud.com/tracks/1009869109,soundcloud:tracks:1009869109,10796759,,https://wave.sndcdn.com/XH7VZ0yyG2Za_m.json,2020-07-09T00:00:00Z,soundcloud:system-playlists:track-stations:1009869109,track-stations:1009869109,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjkyNjRiNjkyLWE0MTktNGUxNy05MDk1LTFiYjE3NDY3MjQ5MCIsImlhdCI6MTYzNjExMTUzNH0.VksbN8rev-x4pJKa_N080gGZuByjcoeLa2dH-ekbTiU,AD_SUPPORTED,MONETIZE
130,https://i1.sndcdn.com/artworks-Oy7GO31Eeu8qFSzj-zpvd8A-large.jpg,,True,0.0,2020-06-12T10:07:53Z,"Forthcoming Tracks From Global Brockout This Summer:
Need It b/w Transform Yourself",False,0.0,124369,124369,all,Drum & Bass,False,838784761,track,Riddims2Dance2,2020-07-12T12:48:54Z,all-rights-reserved,112.0,need-it-transform-yourself,https://soundcloud.com/globalbrockout/need-it-transform-yourself,3964.0,True,,https://bit.ly/NEEDITbp,2020-07-12T00:00:00Z,63,,public,finished,True,,Need It  / Transform Yourself Forthcoming July 9th 2020,single-track,https://api.soundcloud.com/tracks/838784761,soundcloud:tracks:838784761,10796759,,https://wave.sndcdn.com/PV8TdKwzJDEz_m.json,2020-06-12T10:07:53Z,soundcloud:system-playlists:track-stations:838784761,track-stations:838784761,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6ImM1OTRiMTU3LTlhZWQtNGIwMi1iNTY2LWFhMmUwOTY1MTkxZCIsImlhdCI6MTYzNjExMTUzNH0.EfgriwIJY8f6nfU_FW13CWcH-TO0ehlAXtGAyeaHV6g,BLACKBOX,MONETIZE
131,https://i1.sndcdn.com/artworks-9NnBzFKGPsokpV1E-dxRB9g-large.jpg,,True,0.0,2021-05-08T13:53:06Z,,False,0.0,416287,416287,all,Techno,False,1045182607,track,,2021-05-08T14:00:05Z,all-rights-reserved,3.0,nectar-overcome,https://soundcloud.com/nectar606/nectar-overcome,24.0,True,,https://nectar606.bandcamp.com,2021-05-05T00:00:00Z,1,,public,finished,True,"""Melodic Techno"" ""Frankfurt techno""",Overcome,single-track,https://api.soundcloud.com/tracks/1045182607,soundcloud:tracks:1045182607,95019,,https://wave.sndcdn.com/W8Yw3TlDW15g_m.json,2021-05-08T13:53:06Z,soundcloud:system-playlists:track-stations:1045182607,track-stations:1045182607,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6ImNmYzNlN2YyLWRjNjUtNGMyYi05Y2NhLWIxMWQ0Yzk5NjgxMyIsImlhdCI6MTYzNjExMTUzNX0.TZfWsvgk7meTvxVFqYcBwnFynGetrhfNjBoqxdBuvRQ,BLACKBOX,MONETIZE
132,https://i1.sndcdn.com/artworks-YCm6tIlTzGyORwRT-JJ9ojw-large.jpg,,True,1.0,2021-03-16T13:55:37Z,"GIRALDA is our newest release since last year’s single song KYRIE ELEISON. When I decided to spend my winter in the sleepy corner of Cadiz province in the south of Spain, I entered a harsh Corona winter. The entire town was often shrouded in freezing fog and there wasn't a soul to be seen on the streets. Inside the house, it was even more chilling. But I accommodated and fixed my place as a nice retreat after endless walks at the ocean, for work and to make music. Marking the beginning of my exile in Spain, these instrumental songs reflect the sound of the sea and the strong winds (Viento de Levante), my changes and the meditative state of the off-season village.
I listened to a lot of Dungeon Synth, Synthwave and soundtracks from John Carpenter movies during that time. Carpenter's music always had a huge impact on my musical style, since I grabbed a used copy of HALLOWEEN II in the Eighties. I can not get rid of the influence nor do I want to. The two songs on GIRALDA are also a love letter to Carpenter's work.",True,0.0,236121,236121,all,Ambient,True,1009039051,track,,2021-05-08T10:54:32Z,all-rights-reserved,2.0,giralda,https://soundcloud.com/nectar606/giralda,40.0,True,,,2021-03-30T00:00:00Z,0,,public,finished,True,"Darkwave ""Gothic #Instrumental"" synthwave soundtrack",Giralda (Svantaal),single-track,https://api.soundcloud.com/tracks/1009039051,soundcloud:tracks:1009039051,95019,,https://wave.sndcdn.com/VpWXc2rCRuZR_m.json,2021-03-30T18:53:40Z,soundcloud:system-playlists:track-stations:1009039051,track-stations:1009039051,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjVjMjA5MTcwLWRmMzQtNDA5Ni1hNzJiLWRiZjE1ZTZiNjM1OSIsImlhdCI6MTYzNjExMTUzNX0.SboZTFTqCW7vHi0b6T3KSFMM55QhDBJdf1QylONO8DM,BLACKBOX,MONETIZE
133,https://i1.sndcdn.com/artworks-Y3mtcapyHDNNyWe6-orq9Kw-large.jpg,Two Songs From The Edge Of The World,True,0.0,2021-03-16T14:04:47Z,"GIRALDA is our newest release since last year’s single song KYRIE ELEISON. But this time, we have two new tracks for you. You want some backstory? Here it comes: 

When I decided to spend my winter in the sleepy corner of Cadiz province in the south of Spain, I entered a harsh Corona winter. The entire town was often shrouded in freezing fog and there wasn't a soul to be seen on the streets. Inside the house, it was even more chilling. But I accommodated and fixed my place as a nice retreat after endless walks at the ocean, for work and to make music. Marking the beginning of my exile in Spain, these instrumental songs reflect the sound of the sea and the strong winds (Viento de Levante), my changes and the meditative state of the off-season village.

I listened to a lot of Dungeon Synth, Synthwave and soundtracks from John Carpenter movies during that time. Carpenter's music always had a huge impact on my musical style, since I grabbed a used copy of HALLOWEEN II in the Eighties. I can not get rid of the influence nor do I want to. The two songs on GIRALDA are also a love letter to Carpenter's work.",False,0.0,272953,272953,all,Ambient,False,1009043785,track,,2021-05-08T10:54:41Z,all-rights-reserved,1.0,frontera,https://soundcloud.com/nectar606/frontera,16.0,True,,,,0,,public,finished,True,darkwave gothic instrumental soundtrack Synth,Frontera(Svantaal),single-track,https://api.soundcloud.com/tracks/1009043785,soundcloud:tracks:1009043785,95019,,https://wave.sndcdn.com/WtihBovusMZ9_m.json,2021-03-30T18:52:38Z,soundcloud:system-playlists:track-stations:1009043785,track-stations:1009043785,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6ImI2NDc1MDNlLTE0MTQtNDBmNS1hMjY5LTIwODE0ZjM0ZmIyMyIsImlhdCI6MTYzNjExMTUzNX0.49fhO51jGikDgBzxKDyEOl5fx4ErYtyvOCjcR97oSKI,BLACKBOX,MONETIZE
134,https://i1.sndcdn.com/artworks-wE3kckk1GSlEvQkq-OemWKg-large.jpg,,True,0.0,2020-03-29T17:51:28Z,"released May 22, 2020 for Svantaal
Music by Burn, lyrics by Josef K.
All instruments, programming and production by Burn, additional guitars by Mick
Vocal recordings, mixing and mastering at Mick's Mix Audio Productions, Pfeffenhausen",False,0.0,227709,227709,all,Electronic,False,786152866,track,,2021-02-03T17:47:15Z,all-rights-reserved,1.0,svantaal-082-mix2-master1-001,https://soundcloud.com/nectar606/svantaal-082-mix2-master1-001,17.0,True,,https://svantaal.bandcamp.com/track/kyrie-eleison,,0,,public,finished,True,alternative electronic darkwave german gothic gothicrock synthwave neuedeutschehärte,Kyrie Eleison (Svantaal),single-track,https://api.soundcloud.com/tracks/786152866,soundcloud:tracks:786152866,95019,,https://wave.sndcdn.com/TibEP994xz45_m.json,2020-08-20T12:46:54Z,soundcloud:system-playlists:track-stations:786152866,track-stations:786152866,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6Ijc4YmM0YzM0LTVjYTAtNGQ1ZC05MjBlLTUwOTNjMjRlYWJlNiIsImlhdCI6MTYzNjExMTUzNX0.EI-Qa3fywGqt8IKNXEym-7mj6D4nwSVjNW09C2Ru2wM,BLACKBOX,MONETIZE
135,https://i1.sndcdn.com/artworks-ZyBuGcx6AaAVMKzu-zuCYNQ-large.jpg,,True,35.0,2021-07-23T12:20:18Z,"originally recorded by Lescelin
https://soundcloud.com/lescelin/when-the-shadows-are-solid",False,1.0,199236,199236,all,industrial,False,1092756091,track,,2021-09-27T11:01:28Z,all-rights-reserved,87.0,when-the-shadows-are-solid-feat-lescelin,https://soundcloud.com/paul_sneaky/when-the-shadows-are-solid-feat-lescelin,919.0,True,,https://theserpentday.bandcamp.com/track/when-the-shadows-are-solid-feat-lescelin,,16,,public,finished,True,Electronic Dark Indie,when the shadows are solid (feat. Lescelin),single-track,https://api.soundcloud.com/tracks/1092756091,soundcloud:tracks:1092756091,119151937,,https://wave.sndcdn.com/Ev7ZGwb7KTPX_m.json,2021-07-23T12:20:18Z,soundcloud:system-playlists:track-stations:1092756091,track-stations:1092756091,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjUwZGEzZWZmLTM5MjQtNDZiZS04MjVkLWVmNDUwMmVhN2QwNCIsImlhdCI6MTYzNjExMTUzNn0.4rY_KFoFdmDnzKFR-63fk4UNchyfE70y2nA1HGN-FIA,BLACKBOX,MONETIZE
136,https://i1.sndcdn.com/artworks-rV1XSR5uCWNUYrlf-Jhnfhw-large.jpg,,True,32.0,2021-03-18T22:26:22Z,photo by: https://www.instagram.com/alexanderkrivitskiy/,False,0.0,183040,183040,all,Triphop,False,1010777134,track,,2021-09-02T12:02:43Z,all-rights-reserved,100.0,im-in-control,https://soundcloud.com/paul_sneaky/im-in-control,1592.0,True,,https://theserpentday.bandcamp.com/track/im-in-control,,16,,public,finished,True,sensual blues dark ambient,I'm in control,single-track,https://api.soundcloud.com/tracks/1010777134,soundcloud:tracks:1010777134,119151937,,https://wave.sndcdn.com/AufjXomUrJmQ_m.json,2021-03-18T22:26:22Z,soundcloud:system-playlists:track-stations:1010777134,track-stations:1010777134,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjM2ZTYyMGFmLTYwOWMtNDZjYy05ZmUwLWE4MjcxYTM3ZGFkYiIsImlhdCI6MTYzNjExMTUzNn0.kK4mDSrlkwLAESnJubRJvLP2JDt3EcylbC8OcynYfyw,BLACKBOX,MONETIZE
137,https://i1.sndcdn.com/artworks-WbYUiehtEmsQUHHr-vA8OAw-large.jpg,,True,28.0,2020-11-09T13:28:47Z,"many thanks to susivalentine and her incredible talent!
https://soundcloud.com/susivalentine
photo by: https://www.instagram.com/cottonbro/",False,0.0,273189,273189,all,industrial blues,False,925999450,track,,2021-09-22T12:55:54Z,all-rights-reserved,122.0,ashes-fear-susivalentine,https://soundcloud.com/paul_sneaky/ashes-fear-susivalentine,1631.0,True,,https://theserpentday.bandcamp.com/track/ashes-feat-susivalentine,,21,,public,finished,True,Electronic Industrial Blues Downtempo Atmospheric,ashes (feat. susivalentine),single-track,https://api.soundcloud.com/tracks/925999450,soundcloud:tracks:925999450,119151937,,https://wave.sndcdn.com/Q33YVeybP3Hj_m.json,2020-11-09T13:28:47Z,soundcloud:system-playlists:track-stations:925999450,track-stations:925999450,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjI0NDVkM2RmLWY0NDItNGZkYS1hMzEwLTA4MjIzNjNkY2RhOSIsImlhdCI6MTYzNjExMTUzNn0.cv_5TBBqBuFftm8m1ayRWC5SJcMv6IBPUQp6hu7sr3c,BLACKBOX,MONETIZE
138,https://i1.sndcdn.com/artworks-na4xrPDw6fE3eOaD-M8xbvw-large.jpg,,True,12.0,2020-01-15T18:44:57Z,this is how good soundtrack should sound like,False,0.0,218854,218854,all,Electronic,False,743965015,track,,2021-10-08T18:35:20Z,all-rights-reserved,73.0,lvl_1_laboratory,https://soundcloud.com/paul_sneaky/lvl_1_laboratory,1381.0,True,,,2020-01-15T00:00:00Z,9,,public,finished,True,Dark Industrial Soundtrack,level 1 laboratory,single-track,https://api.soundcloud.com/tracks/743965015,soundcloud:tracks:743965015,119151937,"{'urn': 'soundcloud:tracks:743965015', 'enabled': True, 'visuals': [{'urn': 'soundcloud:visuals:148903824', 'entry_time': 0, 'visual_url': 'https://va.sndcdn.com/bg/soundcloud:tracks:743965015/2a108377-3c60-4e4b-bd53-35664f273498.jpg'}], 'tracking': None}",https://wave.sndcdn.com/ZBpt8kEBB8e2_m.json,2020-01-15T18:44:57Z,soundcloud:system-playlists:track-stations:743965015,track-stations:743965015,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjI4YWQzOTAxLThhZGEtNDRmYi04MzJjLWE4NDMyMjA3MDJkZSIsImlhdCI6MTYzNjExMTUzNn0.OWV0EcIlq36Zhr6Ccx9VNQ5raGXvgyRbaSKSHiZ4n6A,AD_SUPPORTED,MONETIZE
139,https://i1.sndcdn.com/artworks-9TzgoeSOqpi0h7Tb-B0mWfA-large.jpg,,True,5.0,2020-01-15T18:44:56Z,this is how good soundtrack should sound like,False,0.0,232829,232829,all,Electronic,False,743964991,track,,2021-10-08T18:36:22Z,all-rights-reserved,36.0,lvl_2_caverns,https://soundcloud.com/paul_sneaky/lvl_2_caverns,672.0,True,,,2020-01-15T00:00:00Z,6,,public,finished,True,Dark Industrial Soundtrack,level 2 caverns,single-track,https://api.soundcloud.com/tracks/743964991,soundcloud:tracks:743964991,119151937,"{'urn': 'soundcloud:tracks:743964991', 'enabled': True, 'visuals': [{'urn': 'soundcloud:visuals:148903800', 'entry_time': 0, 'visual_url': 'https://va.sndcdn.com/bg/soundcloud:tracks:743964991/7c334e38-bb2e-44c8-b363-73db83f84dda.jpg'}], 'tracking': None}",https://wave.sndcdn.com/qEUvnTPUO9tI_m.json,2020-01-15T18:44:56Z,soundcloud:system-playlists:track-stations:743964991,track-stations:743964991,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjdlM2RlNGQyLWNjOWItNDNmOS05Yzc2LTc4MGM5NWEwYTQxYyIsImlhdCI6MTYzNjExMTUzNn0.0zv_oviySrBCOgcqDxnoqyxVD1GRcT5BwQVBcnhHnvw,AD_SUPPORTED,MONETIZE
140,https://i1.sndcdn.com/artworks-l1W6zJxDreK3El8E-svg66A-large.jpg,,True,3.0,2020-01-15T18:44:52Z,this is how good soundtrack should sound like,False,0.0,220839,220839,all,Electronic,False,743964928,track,,2021-10-08T18:39:30Z,all-rights-reserved,20.0,lvl_3_cutscene,https://soundcloud.com/paul_sneaky/lvl_3_cutscene,290.0,True,,,2020-01-15T00:00:00Z,2,,public,finished,True,Dark Industrial Soundtrack,level 5 undercity,single-track,https://api.soundcloud.com/tracks/743964928,soundcloud:tracks:743964928,119151937,"{'urn': 'soundcloud:tracks:743964928', 'enabled': True, 'visuals': [{'urn': 'soundcloud:visuals:148903977', 'entry_time': 0, 'visual_url': 'https://va.sndcdn.com/bg/soundcloud:tracks:743964928/5f81c6dc-df09-4e62-bad5-6f001f70caaf.jpg'}], 'tracking': None}",https://wave.sndcdn.com/npkukzbpP9Dd_m.json,2020-01-15T18:44:52Z,soundcloud:system-playlists:track-stations:743964928,track-stations:743964928,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjQxMzJhZGZkLTBkOWMtNGZlZC1hYmQ1LTJkODY4M2FiNzk3OSIsImlhdCI6MTYzNjExMTUzN30.zVcdyGjucexeSDuLAN73qUR0u4r_EhugDfTq6wDR4fs,AD_SUPPORTED,MONETIZE
141,https://i1.sndcdn.com/artworks-C3525syrqGnt9gpL-GIGtPA-large.jpg,,True,1.0,2021-09-15T14:13:27Z,This is Moombah 🔥,False,0.0,230504,230504,all,Dancehall,False,1125096145,track,,2021-09-15T14:13:45Z,all-rights-reserved,5.0,zack-royal-moombah-mp3,https://soundcloud.com/carlos-b-zelaya/zack-royal-moombah-mp3,44.0,True,,,,1,,public,finished,True,,Zack Royal - MoomBah.mp3,single-track,https://api.soundcloud.com/tracks/1125096145,soundcloud:tracks:1125096145,245848262,,https://wave.sndcdn.com/nMIbJwsYydoq_m.json,2021-09-15T14:13:27Z,soundcloud:system-playlists:track-stations:1125096145,track-stations:1125096145,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjcwMjhkMDMzLTg0ZjUtNDM0Mi05YjMyLWE4M2E0ZGJmMGRjNyIsImlhdCI6MTYzNjExMTUzN30.ZkQHJUwhlJ1duTQUr1AFrIdBZzxQpo8zGjMpYEb0OgQ,BLACKBOX,MONETIZE
142,https://i1.sndcdn.com/artworks-yyizqAedSegsKDgs-HCJn1g-large.jpg,,True,0.0,2021-10-06T16:33:02Z,Relax,False,0.0,5216731,5216731,all,Deep House,False,1137101473,track,,2021-10-06T17:33:12Z,all-rights-reserved,16.0,organic-deep,https://soundcloud.com/leandro_manga/organic-deep,114.0,True,,,,0,,public,finished,True,,ORGANIC DEEP HOUSE,single-track,https://api.soundcloud.com/tracks/1137101473,soundcloud:tracks:1137101473,149381653,,https://wave.sndcdn.com/rNmW9MXJ40vW_m.json,2021-10-06T16:33:02Z,soundcloud:system-playlists:track-stations:1137101473,track-stations:1137101473,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNjExMTUzOH0.n6HHfYr8lalFNripmpnSqeQ9CI0elq1Dnwan69PDYoU,NOT_APPLICABLE,ALLOW
143,https://i1.sndcdn.com/artworks-JQcFzAYgwluy52y5-HtvlNA-large.jpg,,True,1.0,2021-08-14T23:49:21Z,,False,0.0,4537600,4537600,all,House,False,1106170519,track,,2021-09-14T00:54:09Z,all-rights-reserved,5.0,groove-jackin-house,https://soundcloud.com/leandro_manga/groove-jackin-house,71.0,True,,,,0,,public,finished,True,,GROOVE DE INVERNO,single-track,https://api.soundcloud.com/tracks/1106170519,soundcloud:tracks:1106170519,149381653,,https://wave.sndcdn.com/ZOo1p6oA3gGs_m.json,2021-08-14T23:49:21Z,soundcloud:system-playlists:track-stations:1106170519,track-stations:1106170519,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNjExMTUzOH0.n6HHfYr8lalFNripmpnSqeQ9CI0elq1Dnwan69PDYoU,NOT_APPLICABLE,ALLOW
